9.272691956889195453e+00,3.892544213450107038e-01,4.889634908375145805e+00,1.008197780483243022e+01,2.429440179613445938e+00,7.872304845840396581e+00,1.090233369877914527e+01,-6.057277403224367900e-06
8.440339852656444819e+00,3.905746967908773737e+00,7.271460618807028098e+00,9.738101962679607482e+00,1.177901810188291876e+01,2.852256626677192042e+00,2.093857907975852639e-01,-3.801789193575480367e-06
1.085867946146323249e+01,3.787505084579786185e+00,3.797789972824543892e+00,3.770283928570021814e+00,1.188096036552662405e+01,6.411046634072156358e+00,1.059736740990364190e+01,3.349190772589536132e-07
1.224907359781653504e+01,6.204972082729439009e+00,8.830825648435109088e+00,4.144893470023777837e+00,5.846709112927631402e+00,4.179423293884024559e+00,7.465595010886107552e+00,-7.628599731902234808e-08
8.606001440858427998e+00,2.307309213255200053e-01,1.013226254434315976e+01,1.158874149710645796e+01,9.433978237443556125e+00,9.365767302591891053e+00,6.630464330732912970e+00,-1.216200416537884151e-09
9.110674991486257257e-01,4.982343673464491474e+00,9.936871477011671061e+00,4.110204613768255744e-01,1.215237967894787374e+01,7.669984542195522614e+00,4.030974180855704248e+00,6.567155352070175561e-05
1.186342994628723702e+01,9.991604989714783613e+00,1.970968181765760940e+00,3.205066161428045568e+00,3.480279527860668409e+00,4.447072022625466303e+00,1.101538555458757784e+01,5.092049962140851931e-07
1.098502606784029645e+01,5.446221055373444919e+00,1.006690992218766212e+01,6.826768248194946764e+00,8.308741912876644875e+00,5.069012588286900822e+00,9.684121151765371138e+00,-2.962166357715309293e-07
5.316951088963475236e+00,6.891940983282371036e+00,4.660664001504300380e+00,1.096063780052533687e+00,3.024410795934107554e+00,2.958602173335401542e+00,7.440829735770651432e+00,6.534760223633147718e-06
8.678022488976941062e+00,2.020825537465563038e+00,5.439266264106350057e+00,2.899386962792143141e+00,5.663247081297980934e+00,5.976136358584313024e-01,1.872992306392563533e+00,1.952373789864696630e-04
4.881478371616283063e+00,2.766380940893785390e+00,1.492355238060450728e-01,5.598438977358985547e+00,9.986034324574042387e+00,6.873578589078306322e+00,9.256804735607921941e+00,-2.344689699472490417e-06
7.076013080871446981e+00,7.516553401179440819e+00,1.196534874825206352e+01,6.669845015959338319e+00,7.737844135630634668e+00,3.366931019399128200e+00,1.057713383508403382e+01,-2.483022155069852786e-07
1.212961321368183043e+01,9.560220523540420956e+00,8.955663632125210327e+00,5.332051974618068346e-01,7.691245020998292325e+00,1.097269533075599846e+01,8.118446366846296058e+00,-3.290988542417218958e-07
9.652593284013244457e+00,1.171252125579237457e+01,8.209001390219260230e+00,5.591358809437275035e+00,1.005437547712309687e+01,6.801978784935423405e+00,6.845616316777476840e+00,6.528757401488709231e-08
2.959237350677142997e-01,5.087128264871340733e+00,2.239444611078303282e+00,9.623677230795270043e-01,3.268341122843252844e+00,1.217091209445042566e+00,3.657773395320169207e+00,-2.161588992609495344e-03
2.589984786286583240e+00,2.471829011238298790e+00,2.445203870003887836e+00,5.133720255790640508e+00,2.560934841270335660e+00,7.615259296676173406e+00,1.129973728919396159e+01,5.459167242335155753e-05
9.808736483738254019e-01,2.236051969676842999e-01,8.515680907941966638e+00,4.140602546609188472e+00,1.101643171030304735e+01,9.438031410361702456e+00,3.642237161867413420e+00,2.652175102217373949e-06
5.354386241724119699e+00,1.104938634124267516e+01,2.922708553096657891e+00,4.431222850081965703e+00,1.738852224579027217e-01,4.481931814857304630e+00,1.236676895534598586e+01,-7.543051991397157502e-06
1.292829333902689504e+00,6.725323531132711530e+00,2.718389739453733078e+00,2.983981619312384925e+00,1.001400418197648534e+01,8.982121832593842115e+00,1.538152545507546654e+00,-6.479485011277439198e-06
4.832197393437136057e+00,6.978733617503811715e+00,8.863908857522744711e+00,7.517764720254272781e+00,8.459030276733340514e+00,4.518457267067680583e+00,7.001261626235660840e-01,2.766622440586186262e-05
