1.145601602190489388e+01,8.585899602910872730e+00,8.180917992367110259e+00,1.488290322653307740e+00,3.816829731298886141e+00,1.135439412877466836e+01,1.192733010890943213e+01,3.344966059654872037e+00
7.839214466176898988e+00,1.247606704308582692e+01,9.815768778023324925e-01,7.317093486477390663e+00,6.655670077826311148e-01,2.360357683433612408e+00,4.496520229932376544e+00,5.470441851826713275e+01
9.950100657675104543e+00,4.865125128456079473e+00,7.520489454447122135e+00,1.174742790315714913e+01,6.483741986344820241e+00,6.635250213146672849e+00,5.526590839654026421e-01,-1.111893957406736799e+00
5.400835609568309437e+00,2.059425493470770918e-01,6.253371707414669967e-01,1.097440789434707575e+01,7.917716873940347178e+00,8.352623171094178289e+00,6.677436702957567860e+00,6.841244449110784842e+01
6.823702585450792668e+00,1.204503124670919334e+01,7.030930276449284255e-01,1.034115636423918261e+01,7.562603322243734993e+00,5.126986493646215060e+00,9.244450474024904496e-01,-3.769070206927865740e+01
5.195670549800185611e+00,4.894308171838359200e+00,7.757153920629530575e+00,9.657635663023837580e+00,7.363325162582417427e+00,5.956925761053909696e+00,4.087615553770647558e+00,-1.431638906128732902e+00
1.076193969759592584e+00,1.237665989611176975e+01,3.458704401848931465e+00,1.151757391001346598e+01,2.686606512379395628e+00,4.598900092592737465e+00,3.272731914991681812e+00,-1.211338349826967864e+00
9.771773872143668882e+00,9.631737943977077165e+00,5.852891076032891604e+00,1.136013326500923704e+01,9.271735035164743621e+00,1.206416035242633100e+01,3.598074070245183442e+00,3.873319856004949283e-03
6.144323440870491204e+00,3.561192780223694232e+00,8.018020792354496606e+00,1.165473073151270533e+01,9.119496772704737353e+00,1.183296814358822324e+01,1.193893073354489331e+01,-1.833163026907912857e-02
6.349882160817507115e-01,1.119800627177461827e+01,5.971456684593350772e+00,5.470522730710105641e+00,7.514893581589784155e+00,2.232277333534707697e+00,1.014476019452415834e+01,1.649860311705631943e+01
6.766071089229457769e+00,2.435217143799305539e+00,1.071938812084887438e+01,5.454999127178257190e+00,1.254469698976558689e+01,3.052138900494288931e-01,6.441175160886506212e+00,-9.925425681505388453e-02
5.211212434516829806e-01,9.810599624904979832e-01,9.729205784285682723e-02,1.030137702893242313e+01,2.544825712033137677e+00,1.248627294859190995e+00,1.867000541409522263e-01,-9.229798172788023658e+04
1.015481456751820133e+01,5.003153338792769134e+00,1.553492465175422055e+00,3.346087953550870520e+00,6.910417489967314530e+00,9.044462512014254330e+00,1.137792851040869913e+01,1.474875467028627041e+00
1.250672596216067767e+01,6.113522966288558180e+00,4.122092011693644587e+00,1.865958240301220039e+00,6.032504082161848302e+00,1.100827595915514578e+01,1.173893853535743492e-01,-4.540234147581929669e-01
8.026264030334539612e+00,1.023646439007361408e+01,9.511054226239430420e+00,9.925777597910004246e+00,6.012921204456609381e-01,1.256106532019083133e+01,3.839092421171828473e+00,-3.288120375046674551e-03
1.188602216427427472e+01,7.706806821977957078e+00,5.301492800023509311e+00,1.112599443435717284e+01,4.727776181063498839e+00,2.980536940946036384e-01,7.426478820682298476e+00,2.291586322028942746e+01
9.257895503004188953e+00,1.923240169360535878e+00,6.161771507302235662e+00,3.235310365937955179e+00,9.495666040503891736e+00,1.784863316675494360e+00,3.557923486282237757e+00,2.239771086304102529e-02
1.033026534916723627e+01,3.991575314092920213e+00,8.378054507569428822e+00,5.973321084653069768e+00,4.790770139464836319e+00,1.852075510023878380e-01,4.751139138897566006e-01,1.709781525685866370e+02
1.438507212040963212e+00,2.087399256912206846e-01,3.641451016419206876e+00,8.666896127827111940e+00,5.282923590651134482e+00,1.217151166522812034e+01,8.826339678001586364e+00,-2.217193958869580328e+01
9.236445589593628824e+00,3.240478346080477579e+00,9.397685399397197159e+00,1.198097953405256177e+01,1.160572805861315437e+01,8.813473860217028388e+00,1.090550153637701847e+01,3.571774462133394160e-04
1.032304288495886091e+01,3.710758504121794976e-01,6.795248540174315677e-01,2.704478090722385542e+00,6.029442942962596419e+00,1.214731516709478498e+01,2.262029339212230927e-01,-1.284110434822042066e+02
9.284579960557740597e-01,8.248927948585745185e+00,9.935359966887554961e+00,1.051716617243702956e+01,6.259401759893799877e+00,5.848926338395799895e+00,1.935711989692418200e+00,5.611151113994085060e-01
2.612062508712327702e+00,5.999978758045764415e+00,4.570363603368482686e+00,1.025883920133451888e+01,1.010398586348919636e+01,4.766101182317931340e+00,2.370832939752846258e+00,-5.434402129341531662e+00
1.012443353706912852e+01,8.207144914524272750e+00,3.155624773657343951e+00,4.944617052467141782e+00,3.115067991592274765e+00,8.390546015613033148e+00,3.364062125845482809e-01,-5.365958916452343019e-02
1.149167924251237949e+01,7.848379029195069023e+00,6.558328048871109317e-01,1.135695123868760525e+01,2.538414261548754602e+00,1.053729627554047887e+01,1.082607344672883087e+01,1.353165575196474180e+01
1.870980969915076342e+00,8.822752249787226830e+00,6.546802616826147947e+00,3.798280026615419747e+00,1.044032826422297866e+01,5.299016713584499882e+00,7.892465230241587193e+00,-3.882330873655998271e+00
1.203985026644090262e+01,1.183018977734961830e+01,1.188686939406671783e+01,3.486764526701404687e+00,5.971362080944561335e+00,7.918287140391009338e+00,1.000388995112855062e+00,-6.851136717516203012e-01
4.671372306133149799e+00,6.933762545203245864e+00,1.105798609205632843e+01,1.252145144668163290e+01,7.655742582877466340e+00,4.081008968643194734e+00,8.190842056175675623e+00,1.873953361523536809e-01
9.030061717611369332e+00,2.375912965495002638e+00,4.831108952928415690e+00,2.131792178842289331e+00,1.024495172204623117e+01,4.748593096831353222e+00,7.500778589532396623e+00,-2.151331784924053636e+01
