-1.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
8.602592393169383733e-02,7.400459588301574847e-03
-1.730834426733292020e-01,2.995787812765163607e-02
-8.287185555118699032e-01,6.867744442496801494e-01
5.552260791339114210e-01,3.082759989504164633e-01
-2.210063376624260556e-02,4.884380128695827881e-04
-8.989386377182202459e-01,8.080906743826896665e-01
7.685358570037514880e-02,5.906473635004907789e-03
-9.170611307093472497e-01,8.410011174579065107e-01
6.161889040593926392e-01,3.796887654859154027e-01
9.905072580182041619e-01,9.811046281867412677e-01
2.774195374872940878e-01,7.696159977966417209e-02
8.917191725273643232e-01,7.951630826528873763e-01
4.734397900290152617e-01,2.241452347827180558e-01
6.441127654502836197e-01,4.148812546160121073e-01
-7.710546074663870986e-01,5.945252076951442755e-01
4.700259300091651493e-01,2.209243748809806285e-01
6.429632744787427967e-01,4.134017723284271750e-01
-8.522314678704250301e-01,7.262984748285793435e-01
-5.842774661462111219e-01,3.413801574462368982e-01
6.113536125024170431e-01,3.737532395197554758e-01
8.289575422612465161e-01,6.871706068718063110e-01
-7.022242656658499449e-01,4.931189192899422258e-01
9.162016773218841781e-01,8.394255135274339974e-01
-2.565281064476523376e-01,6.580666939761804779e-02
4.371789139948611957e-01,1.911254028417262441e-01
-7.921387885579813659e-01,6.274838603381063251e-01
7.538487465408705290e-01,5.682879326612416682e-01
1.670123838309205411e-01,2.789313635288672918e-02
3.629015122884202693e-01,1.316975076212224538e-01
7.723034230635441588e-01,5.964525772756676947e-01
-6.420292540024952199e-01,4.122015629950005478e-01
-6.075952439405316596e-01,3.691719804591541698e-01
-7.859363547892384005e-02,6.176959537793956165e-03
6.330643858019138204e-01,4.007705165707544093e-01
2.643596357385782358e-01,6.988601700783377002e-02
2.902069597409404622e-01,8.422007948207983763e-02
-8.992000719414261489e-02,8.085607693794660475e-03
1.256282494071598865e-01,1.578245704910756844e-02
3.402501075084309878e-01,1.157701356594988407e-01
2.905317496162755919e-01,8.440869753509425144e-02
-9.065805751885207542e-01,8.218883393091491740e-01
-4.768001466759581586e-01,2.273383798702152125e-01
-9.832318090251506160e-01,9.667447902788702807e-01
7.144359013655967594e-01,5.104186571600727307e-01
-9.388300080008722404e-01,8.814017839229177920e-01
6.879182406650146131e-01,4.732315058396489582e-01
-1.800007802481395913e-02,3.240028088993903875e-04
6.164445964929043953e-01,3.800039405452997343e-01
-7.942959996513065946e-01,6.309061350620684960e-01
7.493240311088795735e-01,5.614865035972611551e-01
-1.510420873643507633e-01,2.281371215538016695e-02
6.006924938972502126e-01,3.608314722244979622e-01
-5.329854843507171314e-01,2.840735265285685429e-01
-1.721025006548306813e-01,2.961927073164599342e-02
-8.753403876477638956e-01,7.662207942473375777e-01
8.546177211575969324e-01,7.303714493166041377e-01
3.860325823947743373e-01,1.490211546703782419e-01
6.218939302914030520e-01,3.867520605332884776e-01
-2.918180486280297359e-02,8.515777350507112249e-04
-9.319986842591920784e-01,8.686215474608651732e-01
-7.914967510457788791e-01,6.264671069160236971e-01
-7.380894488530045372e-01,5.447760345081319455e-01
7.451940023584346928e-01,5.553141011509827862e-01
1.867921940858019436e-01,3.489132377138789987e-02
9.566780104027443610e-01,9.152328155881535032e-01
-2.546411732028046604e-01,6.484212709010075959e-02
2.367118635726239706e-01,5.603250635602454593e-02
-5.459947649399099490e-01,2.981102833417875186e-01
2.513128497638938974e-02,6.315814845644950656e-04
3.301291928625813554e-01,1.089852839800994344e-01
-9.020768631982636343e-01,8.137426671176188897e-01
-4.109367033293231941e-03,1.688689741431721912e-05
-3.495277720786691411e-01,1.221696634542780852e-01
4.037696957566996314e-01,1.630299672114577936e-01
6.963873805390907723e-01,4.849553837740964157e-01
8.646249778219217141e-02,7.475763522735586440e-03
7.870966794543907685e-01,6.195211828081279570e-01
2.219232031975870711e-02,4.924990811747752099e-04
7.640446748685874034e-01,5.837642651950454287e-01
-7.144993230497260761e-01,5.105092826385168037e-01
8.717017512795832701e-02,7.598639431838924777e-03
8.746276457878066068e-03,7.649735187763209016e-05
4.879716265435345424e-01,2.381163083115427348e-01
6.630176801580169865e-01,4.395924442021185152e-01
-8.240828581520411866e-01,6.791125571000372618e-01
9.017187165745166322e-01,8.130966438207934965e-01
-3.985419958142475405e-01,1.588357224276037150e-01
8.896949972582701704e-01,7.915571881463934201e-01
-9.255346670982353974e-01,8.566144200006414744e-01
6.404180259741729664e-01,4.101352479926564931e-01
3.988279081733847597e-01,1.590637003379578307e-01
-2.355196145902995752e-01,5.546948885676325491e-02
7.628648900551775469e-01,5.819628404788981246e-01
-8.292497642829612658e-01,6.876551715633467676e-01
2.498574325459324008e-02,6.242873659844515744e-04
-7.004886238788492481e-01,4.906843121836839128e-01
-9.679097302180990070e-01,9.368492458508731469e-01
-4.256745817099443219e-01,1.811988495139360555e-01
3.692283667319422591e-01,1.363295867995376331e-01
-1.808301877954210379e-01,3.269955681812723725e-02
8.562370296813510695e-01,7.331418509975429210e-01
1.442013398222581344e-01,2.079402640653436884e-02
3.800945344462935971e-02,1.444718551159446642e-03
-3.864466863003799268e-01,1.493410413525442515e-01
2.542163090494702349e-01,6.462593178673575744e-02
5.163540813240574678e-01,2.666215373000113686e-01
-2.998562963688677918e-02,8.991379847205427855e-04
-9.680650887970181362e-01,9.371500161475786461e-01
9.987017839468737002e-02,9.974052532586680231e-03
-4.646906888028785598e-01,2.159374362600937347e-01
6.829998960757577287e-02,4.664888580394958503e-03
-8.801951029102887958e-01,7.747434191872538678e-01
-5.491843878025937098e-01,3.016034918061096248e-01
5.919154714105199222e-01,3.503639252951380456e-01
2.039011982237235454e-01,4.157569863707020336e-02
-2.735922009755815676e-01,7.485269243466301237e-02
-3.796533573533038552e-01,1.441366717496354311e-01
-9.531012265394480654e-01,9.084019480310002725e-01
7.095152074290480559e-01,5.034118295730850567e-01
-3.484790196955920294e-01,1.214376271680008140e-01
-3.205197833510180505e-01,1.027329315193835496e-01
8.622377772658611494e-01,7.434539845443728368e-01
5.142249627958306313e-01,2.644273123623733790e-01
-1.965633094602230457e-01,3.863713462595540910e-02
3.775612629071531945e-01,1.425525072480444411e-01
-1.435462839092396248e-01,2.060553562415202641e-02
-3.686890625206533656e-01,1.359316248223582380e-01
-6.253228157790147179e-01,3.910286239337955605e-01
4.301582312730551916e-01,1.850361039319632361e-01
-1.096121894161794508e-01,1.201483206860840154e-02
-5.742562406897084859e-01,3.297702299710764118e-01
-8.821360565253766328e-01,7.781640222221424263e-01
5.005780422969501320e-01,2.505783764298472049e-01
-3.483010085409787848e-01,1.213135925506629714e-01
1.276633391930059869e-01,1.629792817390849843e-02
-5.297789479709194005e-01,2.806657337131741037e-01
8.229637962175619936e-01,6.772694098848208721e-01
5.837196221881018054e-01,3.407285973274203350e-01
8.383580520389124491e-01,7.028442234184798521e-01
-3.979952033000322409e-01,1.584001818498339820e-01
-5.477275189415466983e-01,3.000054350058624086e-01
