-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.602592393169383733e-02,9.852538476255149336e-01
-1.730834426733292020e-01,9.409817182066079200e-01
-8.287185555118699032e-01,9.811024877509677555e-02
5.552260791339114210e-01,4.784820936280442805e-01
-2.210063376624260556e-02,9.990233625459532529e-01
-8.989386377182202459e-01,3.682918925889078210e-02
7.685358570037514880e-02,9.882219391607911518e-01
-9.170611307093472497e-01,2.528064464963442060e-02
6.161889040593926392e-01,3.847860276643876309e-01
9.905072580182041619e-01,3.570350759612983538e-04
2.774195374872940878e-01,8.519998882813168972e-01
8.917191725273643232e-01,4.195816270826779881e-02
4.734397900290152617e-01,6.019506167103636507e-01
6.441127654502836197e-01,3.423639461997320943e-01
-7.710546074663870986e-01,1.644098071946659134e-01
4.700259300091651493e-01,6.069588296545908035e-01
6.429632744787427967e-01,3.440974807074304032e-01
-8.522314678704250301e-01,7.491252488116173502e-02
-5.842774661462111219e-01,4.337800970055436522e-01
6.113536125024170431e-01,3.921850050120008202e-01
8.289575422612465161e-01,9.786222920495402100e-02
-7.022242656658499449e-01,2.569284299817961026e-01
9.162016773218841781e-01,2.578416570592823032e-02
-2.565281064476523376e-01,8.727171789419713166e-01
4.371789139948611957e-01,6.542781139279596481e-01
-7.921387885579813659e-01,1.387682743085993931e-01
7.538487465408705290e-01,1.863753090859046058e-01
1.670123838309205411e-01,9.449917543498272954e-01
3.629015122884202693e-01,7.539492182711970969e-01
7.723034230635441588e-01,1.628505223874509023e-01
-6.420292540024952199e-01,3.455070025455202476e-01
-6.075952439405316596e-01,3.979439902378257843e-01
-7.859363547892384005e-02,9.876842357535435823e-01
6.330643858019138204e-01,3.590759738108805221e-01
2.643596357385782358e-01,8.651120213575517193e-01
2.902069597409404622e-01,8.386528628238081318e-01
-8.992000719414261489e-02,9.838941616641886379e-01
1.256282494071598865e-01,9.686841718522918310e-01
3.402501075084309878e-01,7.818624529916210486e-01
2.905317496162755919e-01,8.383074331493824971e-01
-9.065805751885207542e-01,3.172376367405271846e-02
-4.768001466759581586e-01,5.970059792215838268e-01
-9.832318090251506160e-01,1.105908973596303468e-03
7.144359013655967594e-01,2.396898912569463969e-01
-9.388300080008722404e-01,1.406553685666633857e-02
6.879182406650146131e-01,2.774850464399638561e-01
-1.800007802481395913e-02,9.993520993600213398e-01
6.164445964929043953e-01,3.843951137393561979e-01
-7.942959996513065946e-01,1.362302811348199416e-01
7.493240311088795735e-01,1.922940865273548017e-01
-1.510420873643507633e-01,9.548930411515481609e-01
6.006924938972502126e-01,4.085364068987027419e-01
-5.329854843507171314e-01,5.125507154172401769e-01
-1.721025006548306813e-01,9.416387597353825800e-01
-8.753403876477638956e-01,5.465271704234564432e-02
8.546177211575969324e-01,7.269955534362848582e-02
3.860325823947743373e-01,7.241649951985362765e-01
6.218939302914030520e-01,3.760730352601674431e-01
-2.918180486280297359e-02,9.982975697145374250e-01
-9.319986842591920784e-01,1.726029779157778332e-02
-7.914967510457788791e-01,1.395268222156852422e-01
-7.380894488530045372e-01,2.072288587581414543e-01
7.451940023584346928e-01,1.977455486351583636e-01
1.867921940858019436e-01,9.314347569317440456e-01
9.566780104027443610e-01,7.185475553111886349e-03
-2.546411732028046604e-01,8.745202472653672565e-01
2.367118635726239706e-01,8.910746290564888206e-01
