-1.296250918892428716e-01,2.323874755381603041e-01,-7.930528375733855162e-01,-6.504522121730628159e-01,3.853601780187802528e-01
-3.805439843175693060e-01,-5.190802348336595040e-01,9.603718199608608508e-01,6.010755316548519467e-01,3.950587324093665642e-01
6.231315853957362094e-01,4.828767123287669438e-01,-4.158512720156559705e-02,-4.001466634074798412e-01,2.787985922435295416e-01
1.212938005390835627e-01,-1.810176125244622458e-02,-5.425636007827788765e-01,1.004644341236859972e-01,3.258198342635842959e-01
-8.823817691742219527e-01,9.838551859099802233e-01,4.593933463796475714e-01,-9.007577609386457906e-01,2.775450669200344445e-01
-9.137466307277628541e-01,-6.130136986301369939e-01,-3.860078277886497267e-01,2.569054021021754952e-01,2.194876963064903985e-01
8.992893898554266130e-02,3.889432485322894539e-01,6.159491193737767212e-01,-7.443167929601564037e-01,2.720120734035464394e-01
5.917667238421955300e-01,-1.120352250489237145e-01,1.149706457925634417e-01,7.575164996333414447e-01,3.035254902564142876e-01
-4.119088458711100964e-01,8.899217221135027334e-01,-8.869863013698630061e-01,-2.437056954289904542e-01,2.466501367000566158e-01
-1.609899534427836620e-01,-3.625244618395303542e-01,8.664383561643833609e-01,6.599853336592520492e-03,3.174027075893802730e-01
8.426856162705218534e-01,6.394324853228960936e-01,-1.355185909980430869e-01,-9.946223417257393784e-01,2.698990969952780872e-01
3.408478314138689846e-01,-8.635029354207436336e-01,-6.364970645792563664e-01,5.072109508677584699e-01,2.627887021553241831e-01
-6.628277382994364197e-01,1.384540117416828142e-01,3.654598825831700815e-01,-4.940112441945734290e-01,2.793877816277707815e-01
-5.373682920852732581e-01,-2.372798434442270343e-01,-7.617416829745596862e-01,-8.694695673429480021e-01,4.055969969867961877e-01
4.663072776280323684e-01,7.646771037181994135e-01,2.402152641878667616e-01,1.317526277193838968e-01,2.682250510204559069e-01
9.681450624846850150e-01,-7.382583170254403138e-01,7.411937377690800410e-01,-3.688584698117819416e-01,2.556509486559810362e-01
-3.553050722862050037e-02,2.636986301369861341e-01,-2.607632093933464068e-01,6.323637252505498463e-01,3.095303124169842546e-01
-2.864493996569468237e-01,-9.887475538160469535e-01,4.907045009784734013e-01,-6.191640185773650273e-01,2.102776514630727012e-01
7.172261700563586917e-01,1.320939334637949436e-02,-5.112524461839530465e-01,3.820581764849668716e-01,2.690495246231579540e-01
2.153883851997058230e-01,-4.877690802348336740e-01,-1.027397260273976709e-02,-1.185529210461989669e-01,3.045518656875100261e-01
-7.882871845135995814e-01,5.141878669275927738e-01,9.916829745596866807e-01,8.826692740161328210e-01,2.329603822967799553e-01
-8.510169076206812733e-01,-4.251467710371820141e-01,1.775929549902151017e-01,5.697873380591542691e-01,2.726990628304297726e-01
1.526586620926242421e-01,5.768101761252444337e-01,-8.243639921722113462e-01,-4.314348570031777408e-01,3.438969947757222756e-01
6.544964469492771109e-01,-9.261252446183952935e-01,-3.233855185909980667e-01,6.917624052798831968e-02,2.352710520596146271e-01
-3.491791227640284045e-01,7.583170254403115429e-02,6.785714285714283811e-01,-9.320459545343436902e-01,2.704390874033764103e-01
-9.826023033570208121e-02,-6.756360078277886538e-01,-5.738747553816047065e-01,8.200928868247372439e-01,2.462015407410922396e-01
9.054153393776034342e-01,3.263209393346377940e-01,4.280821917808217414e-01,-1.811293082375947661e-01,2.441058892909527822e-01
4.035775545209507875e-01,-1.746575342465753744e-01,9.290606653620350208e-01,3.194817892935712944e-01,3.380888238255732037e-01
-6.000980151923548389e-01,8.272994129158510734e-01,-7.289628180039142702e-02,-6.817404057687607155e-01,2.442221020363277151e-01
-7.255574614065180006e-01,-8.008806262230919737e-01,5.533268101761250612e-01,-5.597653385480327870e-02,2.339142039928073513e-01
2.781181083067874038e-01,2.010763209393344741e-01,-4.486301369863013866e-01,9.452456612075286202e-01,2.757216682446956280e-01
7.799558931634402725e-01,-2.999021526418786943e-01,-9.496086105675146660e-01,-5.565876313859692281e-01,2.787950945654676382e-01
-2.237196765498652429e-01,7.020547945205477536e-01,5.234833659491178182e-02,4.446345636763626707e-01,2.830819294913359263e-01
-4.746385689781916772e-01,-4.941291585127205455e-02,-1.981409001956947469e-01,-3.062820826203862534e-01,3.162023406331469499e-01
5.290370007351139492e-01,9.525440313111543933e-01,8.038160469667317010e-01,6.949401124419456455e-01,3.651841685526021619e-01
2.719921587846108046e-02,-5.503913894324853340e-01,3.028375733855184215e-01,-8.068931801515522029e-01,2.828796079348515624e-01
-9.764763538348444349e-01,4.515655577299411139e-01,-6.991193737769080263e-01,1.943290149107796960e-01,2.473022329603832559e-01
-9.843175692232295493e-01,-4.486301369863013866e-01,-1.746575342465753744e-01,-9.085798093375703210e-01,2.673815979594466596e-01
1.935800049007596613e-02,5.533268101761250612e-01,8.272994129158510734e-01,9.264238572476157785e-02,3.098611630694017016e-01
5.211957853467286128e-01,-9.496086105675146660e-01,3.263209393346377940e-01,-4.079687118064043716e-01,2.480207486097295300e-01
-4.824797843665767916e-01,5.234833659491178182e-02,-6.756360078277886538e-01,5.932534832559275273e-01,2.777991335280108331e-01
-2.315608919382504682e-01,-6.991193737769080263e-01,5.768101761252444337e-01,-6.582742605719873463e-01,2.397656958823956852e-01
7.721146777750551582e-01,3.028375733855184215e-01,-4.251467710371820141e-01,3.429479344903445526e-01,2.521033074603403201e-01
2.702768929184022895e-01,-1.981409001956947469e-01,-9.261252446183952935e-01,-1.576631630408213969e-01,3.344951853939400199e-01
-7.333986767949032259e-01,8.038160469667317010e-01,7.583170254403115429e-02,8.435590320215105020e-01,2.337343927232743979e-01
-6.079392305807400643e-01,-8.243639921722113462e-01,-5.503913894324853340e-01,4.681007088731361510e-01,2.040652980378185877e-01
3.957363391325654511e-01,1.775929549902151017e-01,4.515655577299411139e-01,-5.331214861891957479e-01,2.867471316246511526e-01
8.975741239892183199e-01,-3.233855185909980667e-01,9.525440313111543933e-01,9.687118064043021004e-01,2.560798030552574600e-01
-1.061014457240873066e-01,6.785714285714283811e-01,-4.941291585127205455e-02,-3.251038865802990951e-02,2.881419524536777410e-01
-3.570203381524136299e-01,-7.289628180039142702e-02,2.010763209393344741e-01,2.177951601075531762e-01,3.241002263464425326e-01
6.466552315608917745e-01,9.290606653620350208e-01,-8.008806262230919737e-01,-7.834270349547788337e-01,3.989809935230519966e-01
1.448174467042391278e-01,-5.738747553816047065e-01,-2.999021526418786943e-01,7.184062576387191257e-01,2.855122005474011737e-01
-8.588581230090663876e-01,4.280821917808217414e-01,7.020547945205477536e-01,-2.828159374236128842e-01,2.611349174105341286e-01
-7.961283999019848068e-01,-5.112524461839530465e-01,3.889432485322894539e-01,-2.202395502322170850e-01,2.425945480297883317e-01
2.075471698113207086e-01,4.907045009784734013e-01,-6.130136986301369939e-01,7.809826448301147028e-01,2.531245159388949562e-01
7.093849546679733553e-01,-1.027397260273976709e-02,-1.120352250489237145e-01,-7.208506477633830345e-01,2.920060122202896014e-01
-2.942906150453320491e-01,9.916829745596866807e-01,8.899217221135027334e-01,2.803715472989487534e-01,2.433614700504501682e-01
-4.337172261700572573e-02,-2.607632093933464068e-01,-8.635029354207436336e-01,-4.705450989978000598e-01,3.771664087299266277e-01
9.603038470962999007e-01,7.411937377690800410e-01,1.384540117416828142e-01,5.306770960645317281e-01,2.395793702400337566e-01
4.584660622396470320e-01,-7.617416829745596862e-01,6.394324853228960936e-01,-9.711561965289660092e-01,2.815826217935857856e-01
-5.452095074736584834e-01,2.402152641878667616e-01,-3.625244618395303542e-01,3.006599853336577866e-02,2.975256194029487489e-01
-6.706689536878216451e-01,-1.355185909980430869e-01,7.646771037181994135e-01,6.558298704473233265e-01,3.527986111912351230e-01
3.330066160254838703e-01,8.664383561643833609e-01,-2.372798434442270343e-01,-3.453923246150085724e-01,2.709052431838603892e-01
8.348444008821367390e-01,-6.364970645792563664e-01,-7.382583170254403138e-01,1.552187729161573770e-01,2.520423550989032146e-01
-1.688311688311688874e-01,3.654598825831700815e-01,2.636986301369861341e-01,-8.460034221461745219e-01,2.995018245920960109e-01
-4.197500612594952107e-01,-8.869863013698630061e-01,-4.877690802348336740e-01,9.061354192129063012e-01,1.925732796922304813e-01
5.839255084538101936e-01,1.149706457925634417e-01,5.141878669275927738e-01,-9.508677584942559768e-02,2.928885313586211958e-01
8.208772359715754696e-02,-3.860078277886497267e-01,1.320939334637949436e-02,4.055243216817403518e-01,3.173677784276667801e-01
-9.215878461161479684e-01,6.159491193737767212e-01,-9.887475538160469535e-01,-5.956978733805915471e-01,1.966654704332690684e-01
-8.902229845626071780e-01,-9.809197651663404960e-01,9.212328767123285633e-01,2.490833537032510758e-01,2.700107327814426639e-01
1.134525851506982264e-01,2.103718199608595185e-02,-8.072407045009788451e-02,-7.521388413590809341e-01,3.387338221380365444e-01
6.152903700073510951e-01,-4.799412915851272166e-01,-5.817025440313111639e-01,7.496944512344170253e-01,2.811951857180247094e-01
-3.883851997059544203e-01,5.220156555772992313e-01,4.202544031311152839e-01,-2.515277438279149846e-01,2.895007624224195109e-01
-1.374663072776280970e-01,-2.294520547945205768e-01,-3.312133072407045242e-01,4.993889024688340506e-01,3.073252835365965496e-01
8.662092624356774184e-01,7.725048923679058710e-01,6.707436399217219236e-01,-5.018332925934979594e-01,1.704484931455271246e-01
3.643714775790247717e-01,-7.304305283757338563e-01,1.697651663405086442e-01,1.000000000000000000e+00,2.733632551830705304e-01
-6.393040921342808547e-01,2.715264187866925916e-01,-8.321917808219178037e-01,-1.222195062332009918e-03,2.871884701783361526e-01
-5.138446459201175820e-01,-3.546966731898238967e-01,2.950097847358119640e-01,-6.269860669762894467e-01,2.704616972767369676e-01
4.898309237931879334e-01,6.472602739726025511e-01,-7.069471624266144838e-01,3.742361280860424522e-01,2.343709714284939183e-01
9.916687086498405801e-01,-8.556751467710371761e-01,-2.059686888454012044e-01,-1.263749694451234973e-01,2.085815302124517934e-01
-1.200686106346493531e-02,1.462818003913892717e-01,7.959882583170252435e-01,8.748472256172084016e-01,4.295495651837047957e-01
-2.629257534917912587e-01,-6.051859099804305364e-01,-9.574363992172211235e-01,-8.772916157418724215e-01,4.403877427800347300e-01
7.407498162215142568e-01,3.967710371819959114e-01,4.452054794520532433e-02,1.239305793204594774e-01,2.706635419822558397e-01
2.389120313648613880e-01,-1.042074363992172570e-01,5.454990215264186038e-01,-3.766805182107064720e-01,3.070579741333073764e-01
-7.647635383484440164e-01,8.977495107632091909e-01,-4.564579256360078441e-01,6.245416768516254269e-01,2.600981367063700533e-01
-8.274932614555255972e-01,-4.158512720156559705e-02,-6.443248532289628239e-01,9.374236128086042008e-01,2.282797944590889971e-01
1.761823082577798072e-01,9.603718199608608508e-01,3.576320939334636240e-01,-6.379858225372769809e-02,2.505292095056769197e-01
6.780200931144326759e-01,-5.425636007827788765e-01,8.586105675146769034e-01,4.368125152774382514e-01,2.578028788603860533e-01
-3.256554765988728395e-01,4.593933463796475714e-01,-1.433463796477495444e-01,-5.644096797848936475e-01,3.052879477143437548e-01
-7.473658417054651615e-02,-7.930528375733855162e-01,1.071428571428569843e-01,6.871180640430212261e-01,2.820560496651817184e-01
9.289389855427589993e-01,2.089041095890409316e-01,-8.948140900195694636e-01,-3.141041310193106728e-01,2.912858926114508251e-01
4.271012006861063526e-01,-2.920743639921722368e-01,-3.938356164383561842e-01,1.865069665118552766e-01,3.020508496367678153e-01
-5.765743690271991628e-01,7.098825831702542111e-01,6.081213307240702637e-01,-8.147152285504766223e-01,2.827474723304037041e-01
-7.020338152413624355e-01,-6.678082191780821963e-01,-1.810176125244622458e-02,-4.392569054021021602e-01,2.553468432341704508e-01
3.016417544719431909e-01,3.341487279843442515e-01,9.838551859099802233e-01,5.619652896602296277e-01,3.990223941513007522e-01
8.034795393285958376e-01,-1.668297455968689169e-01,4.828767123287669438e-01,-9.398680029332681096e-01,2.574893089837689830e-01
-2.001960303847096778e-01,8.351272015655575309e-01,-5.190802348336595040e-01,6.135419212906367825e-02,2.667131363292840618e-01
-4.511149228130360012e-01,-4.173189823874755566e-01,7.333659491193735835e-01,-1.889513566365191855e-01,2.770723557609373611e-01
5.525606469002695142e-01,5.846379647749508912e-01,-2.685909980430528643e-01,8.122708384258126024e-01,2.411065007058306453e-01
5.072286204361664552e-02,-9.182974559686888361e-01,-7.695694716242661437e-01,-6.895624541676852459e-01,2.942784977936533375e-01
-9.529527076696887589e-01,8.365949119373761178e-02,2.323874755381603041e-01,3.116597408946466530e-01,2.587359609320570852e-01
-9.686351384464592096e-01,-7.460861056751467713e-01,-7.852250489236790587e-01,5.463211928623807889e-01,1.489538507447242532e-01
3.504043126684641685e-02,2.558708414872796766e-01,2.167318982387473891e-01,-4.549010021999511100e-01,3.156477492264229134e-01
