7.800000000000000000e+01,9.364578510939443490e+00,9.008469567646271514e+01,1.004232857678106702e-02
7.806738264429854723e+01,9.009389723625524482e+00,9.214871316156086323e+01,7.595563478591888830e-03
7.825816925882926967e+01,7.137428134957165327e+00,8.970000000000000284e+01,8.932036501800966199e-03
7.839917334288335837e+01,5.568568525710356099e+00,9.199756885243415638e+01,5.335584461085995760e-03
7.854096863953496666e+01,5.034565485801437035e+00,9.248755339974499634e+01,4.646535690940064960e-03
7.876247148121969133e+01,9.135766223056085877e+00,9.149282062342581412e+01,9.055464603960202211e-03
7.879601874510844084e+01,5.736937036267409695e+00,9.031307256355296431e+01,7.345289040858429992e-03
7.899130745613365434e+01,4.610264379106641108e+00,9.055928844525998045e+01,5.990575909652413010e-03
7.913163684875819115e+01,7.224584435152678452e+00,9.233126143661351648e+01,7.058801023934218287e-03
7.927724666362311723e+01,5.204318477081159244e+00,9.005074923607308790e+01,7.582352431107404651e-03
7.935797145106984374e+01,4.837626739151553501e+00,9.145002977055935389e+01,5.778774878123209106e-03
7.951320757328046795e+01,6.279293308560285780e+00,9.139731223838440144e+01,7.509080626668662717e-03
7.974673136184088662e+01,8.606619326204926423e+00,9.105984852065854795e+01,1.048425359780581247e-02
7.983170250300112514e+01,7.623598733691357765e+00,9.167253656065712164e+01,8.864619277324962271e-03
8.000000000000000000e+01,5.500000000000000000e+00,9.017997000493328130e+01,8.780254558634343134e-03
8.000000000000000000e+01,8.228589437150979791e+00,9.205561062845252707e+01,9.130006702865489307e-03
8.000000000000000000e+01,8.968290920542642652e+00,9.002710073395465429e+01,1.305421588338376467e-02
8.000000000000000000e+01,9.470145964519389281e+00,9.291406986767540843e+01,9.069952574332624043e-03
8.000000000000000000e+01,9.802402759573096702e+00,9.129114344901478262e+01,1.150121950942914299e-02
8.002486887425131101e+01,7.951038184044069368e+00,9.011821879736051244e+01,1.190605009126851840e-02
8.013857750267851543e+01,1.000000000000000000e+01,9.079927472589436377e+01,1.272152407802585282e-02
8.016625269683908073e+01,8.722764200438902549e+00,9.243519576845851304e+01,9.272199013766744755e-03
8.029444858679828201e+01,5.422431493468999442e+00,9.250943064963666984e+01,6.284414106443831499e-03
8.034670812996216682e+01,7.731130656956862524e+00,9.181691203472418294e+01,9.447755830657921308e-03
8.047224409875857987e+01,6.104290046290722138e+00,9.000000000000000000e+01,1.072512555618188902e-02
