-9.359999999999999432e-01,-4.879999999999999893e-01,7.522946438381858947e-01
8.800000000000007816e-02,5.360000000000000320e-01,3.868288836886208532e-02
6.000000000000000888e-01,-1.000000000000000000e+00,5.424382692195188760e-01
-4.239999999999999325e-01,2.400000000000002132e-02,6.112905871979462669e-03
-1.679999999999999272e-01,-7.439999999999999947e-01,1.570118181483766417e-01
8.560000000000000941e-01,2.800000000000000266e-01,3.450166026750093873e-01
3.440000000000000835e-01,-2.319999999999999840e-01,-1.543899066301390559e-02
-6.799999999999999378e-01,7.920000000000000373e-01,1.699711096060654569e-01
-5.520000000000000462e-01,-8.719999999999999973e-01,6.586037173025744984e-01
4.719999999999999751e-01,1.520000000000001350e-01,3.616402854120710775e-02
9.839999999999999858e-01,-3.599999999999999867e-01,3.759829926637085484e-01
-4.000000000000003553e-02,6.640000000000001457e-01,5.409274103411330914e-02
-2.960000000000000409e-01,-1.039999999999999813e-01,1.039021105195804540e-02
7.279999999999999805e-01,9.199999999999999289e-01,1.247554611296663118e+00
2.159999999999999698e-01,-6.159999999999999920e-01,9.733624634999235234e-03
-8.080000000000000515e-01,4.079999999999999183e-01,9.431328925823977138e-02
-8.719999999999999973e-01,-5.520000000000000462e-01,6.586019960211612068e-01
1.520000000000001350e-01,4.719999999999999751e-01,3.616402398707453669e-02
6.640000000000001457e-01,-4.000000000000003553e-02,5.409260633067124874e-02
-3.599999999999999867e-01,9.839999999999999858e-01,3.759829764563271670e-01
-1.039999999999999813e-01,-2.960000000000000409e-01,1.039020632005760621e-02
9.199999999999999289e-01,7.279999999999999805e-01,1.247557077670596204e+00
4.079999999999999183e-01,-8.080000000000000515e-01,9.431339115300275966e-02
-6.159999999999999920e-01,2.159999999999999698e-01,9.733621053371679932e-03
-7.439999999999999947e-01,-1.679999999999999272e-01,1.570117616552582918e-01
2.800000000000000266e-01,8.560000000000000941e-01,3.450167281897877358e-01
7.920000000000000373e-01,-6.799999999999999378e-01,1.699708445034690540e-01
-2.319999999999999840e-01,3.440000000000000835e-01,-1.543898162329789166e-02
-4.879999999999999893e-01,-9.359999999999999432e-01,7.522957846158373485e-01
5.360000000000000320e-01,8.800000000000007816e-02,3.868302948603880020e-02
2.400000000000002132e-02,-4.239999999999999325e-01,6.112897222960224017e-03
-1.000000000000000000e+00,6.000000000000000888e-01,5.424395160135246918e-01
-9.839999999999999858e-01,-2.159999999999999698e-01,5.941477218954333006e-01
4.000000000000003553e-02,8.080000000000000515e-01,1.707199939699614033e-01
