-8.085895663753913665e-01,-5.540779387730939698e-01,5.165726805305469460e-01
-7.500838775918969858e-01,5.432547726595349236e-01,6.685666588790487030e-02
-7.737271699532255465e-02,-1.767074361276801397e-01,3.792179938106777278e-03
3.263754054578951180e-01,4.071431686334552325e-01,5.373192396286484429e-02
-2.410756840266723433e-01,3.344773762679298379e-02,-1.168782610034264360e-03
-2.201171479106044382e-01,-6.703455442211642135e-01,1.245164081647299470e-01
5.505312803050719239e-01,5.956170860565723757e-02,3.677607174993602346e-02
4.795672282344976001e-01,4.304549262836621093e-01,1.046346469153685566e-01
-1.172622751269734032e-01,-7.000220222028996631e-01,1.093537024848530159e-01
4.592416282755042989e-01,-1.000000000000000000e+00,4.436090846739302318e-01
8.318568425327850235e-01,2.141705666255404594e-01,2.720215128453589148e-01
-5.167913679571268792e-01,-1.418937680667220480e-02,2.266303661803196340e-02
5.865251305305596574e-02,6.945200997622458239e-01,9.152698347199886286e-02
-8.419256447248342212e-01,-9.550216888979564667e-01,2.044326688187819929e+00
2.811806711182978091e-01,-1.342809243227676141e-01,-7.803571579963057211e-03
-8.765060668757765905e-01,-4.960042827621178319e-01,5.852749271073375281e-01
7.328931233906770260e-01,3.173723276458793041e-01,2.114917464256331203e-01
-4.550746481573695323e-01,2.903342625179961001e-01,-1.901157826474357201e-02
-6.526596039837673224e-01,-8.517388314466827204e-01,7.878488033380933730e-01
9.544495017109888568e-01,-8.107385610607562576e-01,7.379550691291206777e-01
3.751258326482684868e-01,9.145611041580499201e-01,5.551767083528587055e-01
-6.422539609844251096e-01,8.144008719862882995e-01,1.677450548932474805e-01
-1.835181485275472202e-02,1.077730703289740966e-01,-4.655870003004807228e-04
9.796494988581327945e-02,-7.895778193736155970e-01,1.154043881006960315e-01
7.265453472616374420e-01,-2.471795182672460456e-01,4.816647013772768632e-02
-9.800913832197858389e-01,-3.875185580743282232e-01,7.719001588594056606e-01
-1.000000000000000000e+00,-3.109764270576181877e-01,7.526850534562362638e-01
8.538981369997116211e-01,-2.594892564173503224e-01,1.501810544451475105e-01
3.540127020062029395e-01,-9.113093260479809832e-01,2.252592218805639090e-01
