9.000000000000000000e+01,7.500000000000000000e+00,9.000000000000000000e+01,7.818682838729541784e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.300000000000000000e+01,5.671296660928425160e-02
9.000000000000000000e+01,5.000000000000000000e+00,9.150000000000000000e+01,8.413563179993836794e-02
9.000000000000000000e+01,1.000000000000000000e+01,9.150000000000000000e+01,5.183859504653229311e-02
8.000000000000000000e+01,7.500000000000000000e+00,9.150000000000000000e+01,8.770449230978210123e-03
1.000000000000000000e+02,7.500000000000000000e+00,9.150000000000000000e+01,1.247986690029604696e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.043933982822018436e+01,7.716019733887191645e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.256066017177981564e+01,6.064127446390817078e-02
9.000000000000000000e+01,5.732233047033631124e+00,9.150000000000000000e+01,7.183054718885686918e-02
9.000000000000000000e+01,9.267766952966368876e+00,9.150000000000000000e+01,4.457660610076085578e-02
8.292893218813452449e+01,7.500000000000000000e+00,9.150000000000000000e+01,1.549119016954260582e-02
9.707106781186547551e+01,7.500000000000000000e+00,9.150000000000000000e+01,2.602766574175854539e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.011418070123306734e+01,9.528375867081256834e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.092597485145236647e+01,7.459572335826011868e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.207402514854763353e+01,7.971262874358413242e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.288581929876693266e+01,5.492422746648569637e-02
9.000000000000000000e+01,5.190301168721783043e+00,9.150000000000000000e+01,1.009228944543956868e-01
9.000000000000000000e+01,6.543291419087275074e+00,9.150000000000000000e+01,8.047713590598842837e-02
9.000000000000000000e+01,8.456708580912724926e+00,9.150000000000000000e+01,6.705522022981941221e-02
9.000000000000000000e+01,9.809698831278216957e+00,9.150000000000000000e+01,5.703243179678307156e-02
8.076120467488712507e+01,7.500000000000000000e+00,9.150000000000000000e+01,9.763886420314803194e-03
8.617316567634910029e+01,7.500000000000000000e+00,9.150000000000000000e+01,2.848477955221183008e-02
9.382683432365089971e+01,7.500000000000000000e+00,9.150000000000000000e+01,6.509354481889555177e-02
9.923879532511287493e+01,7.500000000000000000e+00,9.150000000000000000e+01,1.506422020980249799e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.002882207939515524e+01,8.550629579204505060e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.025279558154618087e+01,9.100807944565747487e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.066664465047060162e+01,6.345455497520774424e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.120736451697580094e+01,8.031025122797534610e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.179263548302419906e+01,8.133572975046843290e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.233335534952939838e+01,5.806081382600863927e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.274720441845381913e+01,5.409280368546316720e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.297117792060484476e+01,4.904558750288354890e-02
9.000000000000000000e+01,5.048036798991923924e+00,9.150000000000000000e+01,9.598575764467902338e-02
9.000000000000000000e+01,5.421325969243636855e+00,9.150000000000000000e+01,9.250739046197381521e-02
9.000000000000000000e+01,6.111074417450994112e+00,9.150000000000000000e+01,7.894758920985966988e-02
9.000000000000000000e+01,7.012274194959679186e+00,9.150000000000000000e+01,7.025689000420881625e-02
9.000000000000000000e+01,7.987725805040320814e+00,9.150000000000000000e+01,5.652895757983787683e-02
9.000000000000000000e+01,8.888925582549005000e+00,9.150000000000000000e+01,6.357355863858903111e-02
9.000000000000000000e+01,9.578674030756364033e+00,9.150000000000000000e+01,6.165427598786177993e-02
9.000000000000000000e+01,9.951963201008076965e+00,9.150000000000000000e+01,6.111453727887507931e-02
8.019214719596769214e+01,7.500000000000000000e+00,9.150000000000000000e+01,1.252996513002179249e-02
8.168530387697454387e+01,7.500000000000000000e+00,9.150000000000000000e+01,1.369663242189359149e-02
8.444429766980397289e+01,7.500000000000000000e+00,9.150000000000000000e+01,2.073983228429650619e-02
8.804909677983872029e+01,7.500000000000000000e+00,9.150000000000000000e+01,4.436763911245036190e-02
9.195090322016127971e+01,7.500000000000000000e+00,9.150000000000000000e+01,7.144828532604424742e-02
9.555570233019602711e+01,7.500000000000000000e+00,9.150000000000000000e+01,3.885881237343404709e-02
9.831469612302545613e+01,7.500000000000000000e+00,9.150000000000000000e+01,2.004589870222942688e-02
9.980785280403230786e+01,7.500000000000000000e+00,9.150000000000000000e+01,1.314180145754772350e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.000722290999171094e+01,9.425445092581799522e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.006458949640168044e+01,7.531978284142165636e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.017711810347746848e+01,8.825333338164656483e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.034048431995589112e+01,8.585930988401691000e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.054841007375452477e+01,7.828841760806685979e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.079290489476100845e+01,8.137934326274898211e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.106457298411829981e+01,8.071513986500307436e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.135297428950565291e+01,9.242336825891694918e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.164702571049434709e+01,7.234556183989115929e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.193542701588170019e+01,5.490639209250714609e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.220709510523899155e+01,5.974750624126377863e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.245158992624546102e+01,6.497040612120333347e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.265951568004410888e+01,6.339642891574387429e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.282288189652253152e+01,4.701541120203418800e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.293541050359831956e+01,4.743582473449377279e-02
9.000000000000000000e+01,7.500000000000000000e+00,9.299277709000828906e+01,5.939546217677656864e-02
9.000000000000000000e+01,5.012038183319507567e+00,9.150000000000000000e+01,9.284514934487292370e-02
9.000000000000000000e+01,5.107649160669478050e+00,9.150000000000000000e+01,1.038282274740614242e-01
9.000000000000000000e+01,5.295196839129111765e+00,9.150000000000000000e+01,8.049804707826899164e-02
9.000000000000000000e+01,5.567473866593157794e+00,9.150000000000000000e+01,6.626966355425206734e-02
9.000000000000000000e+01,5.914016789590886169e+00,9.150000000000000000e+01,8.213009055618746002e-02
9.000000000000000000e+01,6.321508157935005201e+00,9.150000000000000000e+01,8.209067536359429540e-02
9.000000000000000000e+01,6.774288306863843978e+00,9.150000000000000000e+01,7.391091005096253608e-02
9.000000000000000000e+01,7.254957149176098241e+00,9.150000000000000000e+01,7.722282711079180018e-02
9.000000000000000000e+01,7.745042850823901759e+00,9.150000000000000000e+01,6.661547179737581370e-02
9.000000000000000000e+01,8.225711693136155134e+00,9.150000000000000000e+01,6.375272182021944622e-02
9.000000000000000000e+01,8.678491842064994799e+00,9.150000000000000000e+01,7.014007635870178614e-02
9.000000000000000000e+01,9.085983210409112942e+00,9.150000000000000000e+01,5.573956989802793943e-02
9.000000000000000000e+01,9.432526133406842206e+00,9.150000000000000000e+01,5.870694185095555462e-02
9.000000000000000000e+01,9.704803160870888235e+00,9.150000000000000000e+01,6.967689221352678375e-02
9.000000000000000000e+01,9.892350839330521950e+00,9.150000000000000000e+01,6.062895230506271799e-02
9.000000000000000000e+01,9.987961816680492433e+00,9.150000000000000000e+01,6.208194881152120231e-02
