8.000000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+01,8.304963713152917204e-03
8.000000000000000000e+01,5.000000000000000000e+00,9.300000000000000000e+01,5.247815158144028547e-03
8.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+01,1.378972531746044602e-02
8.000000000000000000e+01,1.000000000000000000e+01,9.300000000000000000e+01,9.380456441704180734e-03
1.000000000000000000e+02,5.000000000000000000e+00,9.000000000000000000e+01,6.723258644214847451e-03
1.000000000000000000e+02,5.000000000000000000e+00,9.300000000000000000e+01,1.349175911441788910e-02
1.000000000000000000e+02,1.000000000000000000e+01,9.000000000000000000e+01,1.184604757325505818e-02
1.000000000000000000e+02,1.000000000000000000e+01,9.300000000000000000e+01,2.023783829027595016e-02
8.977899366233756950e+01,7.143201505747777347e+00,9.177758112490914755e+01,6.723731346287650790e-02
8.101061362281780021e+01,9.326252639587195858e+00,9.154058742636379975e+01,1.214922736152965199e-02
9.076853585700375504e+01,9.385536720163326407e+00,9.004235673602188683e+01,6.664886693987717714e-02
8.082938869290653372e+01,7.625812703329763131e+00,9.253027946576897023e+01,9.137810129715366603e-03
9.616188904059393394e+01,9.905549806111798361e+00,9.274753289302704218e+01,4.357459456507423862e-02
9.990507258018203629e+01,9.054726347679668663e+00,9.254079385197213981e+01,1.816053885499895396e-02
9.277419537487294576e+01,6.962441307353136821e+00,9.126849462399924562e+01,7.602069956811254026e-02
9.891719172527363924e+01,9.455395171140768440e+00,9.142731145043046581e+01,1.792150807787553854e-02
9.473439790029014773e+01,7.645802327336310711e+00,9.073891229908892342e+01,3.794084962196507538e-02
9.644112765450283575e+01,6.268913645058556305e+00,9.131021459641976890e+01,2.654245237462020748e-02
8.228945392533613301e+01,5.526933159494316961e+00,9.032688586556321297e+01,1.329227085348719598e-02
9.470025930009165904e+01,6.347051270005538370e+00,9.253421415979417475e+01,6.759491301699510624e-02
9.642963274478742619e+01,5.455169515599505914e+00,9.286835939603541590e+01,4.257051686891186182e-02
8.147768532129575192e+01,6.956027741393055130e+00,9.125435737744912501e+01,1.136117887753078544e-02
8.415722533853788434e+01,8.200843925165424153e+00,9.168364849231862479e+01,1.869695334980779958e-02
9.611353612502416865e+01,9.513317027726920116e+00,9.099502063333859780e+01,3.040659877345209400e-02
9.828957542261247227e+01,7.968469972706356153e+00,9.260689809584447119e+01,2.547541291890291146e-02
8.297775734334149433e+01,9.283214143073312385e+00,9.113831827191901880e+01,1.784493796011982561e-02
9.916201677321883778e+01,7.038506291398245018e+00,9.232507958530869985e+01,1.779980530897308511e-02
8.743471893552347751e+01,5.537238593907293449e+00,9.104771723080637003e+01,4.322939108343563236e-02
9.437178913994861773e+01,9.422240263247765313e+00,9.025924859544025480e+01,3.791441301897506555e-02
