-1.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
9.268994141695774402e-01,-8.108789683190260611e-01,6.423257737468947015e-01
-9.169971213867464943e-01,-8.145268851606586313e-01,1.582780759874643284e+00
1.608903456857442293e-01,-2.571779946231198544e-01,-9.068572797479832609e-03
-3.363350380848597609e-01,8.894748490654025286e-01,1.881147019894708894e-01
-4.725674510651955984e-02,-7.938570028649645227e-01,1.593594357032698527e-01
-8.098287639638839241e-01,-5.889525545215414937e-01,5.647125485633448516e-01
-6.225784918431105375e-01,-9.793386195835558361e-01,1.222392227716110558e+00
-7.116198271681950516e-01,-5.662651418992874497e-01,3.686259367493470163e-01
-2.922399398789208291e-01,7.030999550606247261e-01,3.067284461878799079e-02
8.410594803310349477e-01,-6.790378676086403775e-01,2.352935948049762749e-01
7.213879208843354540e-02,-7.733824475125006259e-01,1.091009488048735598e-01
1.899149679002265501e-02,5.085555910314174533e-01,2.200975795356647710e-02
-8.352239665727487772e-01,5.208169931509831763e-02,1.710873301186248974e-01
-1.618782400018821122e-01,-8.318007157906543991e-01,2.448483646992553053e-01
7.094019213871225471e-01,-7.015897783609812421e-01,1.088090805973253444e-01
2.819074011147437719e-01,-2.995593349043517151e-01,-1.715811403571604679e-02
-6.760016034253062411e-01,-3.985680221635155007e-01,2.027829144009055118e-01
4.726373482602892473e-01,9.299857454390119127e-01,7.094100389834230302e-01
-5.825937507606320231e-01,-9.517094509119683465e-01,9.892026532370942205e-01
9.000686693379695846e-01,2.301345391666385076e-01,3.924263840737247100e-01
6.915789853809579668e-01,-5.951900648422860929e-01,4.474503703791334747e-02
-9.576232849675863079e-01,4.591752057433338141e-01,3.298208159014962559e-01
9.703267124560177592e-01,-6.330885331733324684e-01,4.786399385278291008e-01
6.913792186669709405e-01,7.666424810173493309e-01,6.443095162713307067e-01
-1.776375709297324246e-01,-6.759975718984234661e-01,1.133621648922614050e-01
2.462740628879904747e-01,-6.421270497529423249e-01,1.317320810074916644e-02
-4.223275531227892454e-01,-8.105644616942075942e-01,3.772796454914555953e-01
7.522831181232638720e-01,6.137040315040671601e-01,4.883782609330108992e-01
1.671384963914208655e-01,4.820048557327452077e-01,4.067993810772597280e-02
2.987686544519492227e-01,6.307989236785420673e-01,1.274931499133043489e-01
7.396772875854280560e-01,8.710860758862455366e-01,1.072785669042073176e+00
8.515125985529163888e-01,8.774741367409117920e-01,1.545731396691530701e+00
3.537853261996091181e-01,3.710672689372462862e-01,5.245186302772901488e-02
2.733066936006662839e-01,8.125035861535514492e-01,2.763101019945151116e-01
-2.671780267626195915e-01,7.346216380361787479e-01,4.920693710957021322e-02
3.224023588481366165e-01,-8.974646292628019051e-01,2.004098285050001926e-01
-6.405763794182710580e-01,-1.597323878200045399e-01,8.978650123898861135e-02
-8.036117505926958504e-01,-9.589116088475795330e-01,1.795340803998704216e+00
2.500449059556204556e-01,-2.127972474674229009e-01,-1.172841706935667805e-02
1.660127775365030089e-01,7.660912164684474668e-02,3.476430206686062334e-03
2.538115593793985880e-01,3.305338122221690433e-02,3.259430086835254058e-03
7.137718672188417823e-01,-3.099319105761024762e-01,3.400597986035483467e-02
1.966598292920473945e-01,-3.824213494564454585e-01,-1.283540894230776434e-02
4.089870364874421682e-01,-5.551950398795515440e-01,-1.693760890761305746e-02
-8.753928363576335414e-01,-4.694359385390181050e-01,5.536813512744022114e-01
8.742144861304530501e-01,4.318503833844993256e-01,5.082104009489208929e-01
-6.525956440038034323e-01,-6.478385850086043618e-01,3.855280944989234460e-01
2.896460971146830321e-01,3.889771538992883304e-01,4.383886353955229048e-02
5.904795992361551171e-01,3.827892505616818930e-01,1.372746955364927968e-01
-8.467974984445350017e-01,-8.252216102279774645e-02,2.303333946990114012e-01
-5.837545720244101677e-01,9.314776554435888478e-02,1.960624934818625681e-02
5.464580687851583463e-02,-6.011973074936611816e-01,3.021574759670036386e-02
-3.430244309987844353e-01,-5.802182848529662262e-01,1.168397420608067727e-01
-3.265353792457668103e-01,9.848028048726398254e-01,3.762079755776369661e-01
-7.823156853416646239e-01,-4.278588842248005619e-01,3.389685682352326368e-01
-3.631321389324688731e-01,-9.621903376809710640e-01,6.707410105513520460e-01
-2.416031313881292775e-01,-8.423725670402189003e-01,3.000876890791013274e-01
1.536744321481162689e-01,-9.142349552171806781e-01,2.513874202107105327e-01
8.838134989858872359e-01,4.641328685303014456e-01,5.677880678546942672e-01
8.326612636634922460e-01,-5.210536061265003127e-02,1.682896698164765004e-01
5.005912666646399334e-01,2.842933085063941157e-01,6.906981014475326031e-02
2.166127461362592488e-01,3.646119769842544045e-01,2.882001186771734197e-02
7.998515029636534823e-01,2.724414208904841761e-01,2.596681056591409464e-01
-8.816352913177505357e-02,7.183380858523495949e-01,7.001851249786336662e-02
-4.952493809321620866e-01,7.973145871922229233e-01,9.412810976605325008e-02
-4.776186612423727329e-01,-7.609543798170519402e-01,3.506615174875117313e-01
6.717549078414215558e-01,-4.438594217541040887e-01,1.188296541969970956e-02
-1.106185540818298563e-01,-4.356054844918499924e-02,1.257669513263957265e-03
-6.079437295654477325e-02,-6.374692670874864131e-01,6.456461615112217556e-02
6.551329926403772763e-01,9.733001675908565797e-01,1.285614028130692033e+00
-3.077609922019024502e-01,7.495186684129919730e-01,5.368303283886055599e-02
9.643626937392482112e-01,-8.986056591963418327e-01,1.098220519182151023e+00
-1.362294150344409704e-01,1.670324542765655451e-02,-4.860275152448396735e-04
4.165340058098530029e-01,-4.614738542610579142e-01,-2.445368524896949017e-02
-8.508175506076340877e-01,-4.256707444072465041e-01,4.524713937254621343e-01
-6.115680981955142759e-01,-9.838391064156004617e-02,6.296523883746396599e-02
-3.331138956422052821e-01,-7.953010852440549616e-01,2.893588719618032656e-01
8.565427576933850595e-01,-6.110967935360387404e-01,2.079217409010786777e-01
7.291020807198396181e-01,-8.779027707487294663e-01,3.579914471672401843e-01
-9.602938373113469872e-01,6.760850463430438939e-01,5.000544259939614378e-01
8.923242219094462691e-02,2.519458391740587722e-01,7.019822612797169126e-03
-6.166568872659354827e-01,-9.117064268863797061e-01,9.052725410311285303e-01
5.335129397176863186e-01,-4.458682288888038414e-01,-1.966288564142257278e-02
7.903699170965703402e-01,5.348266450168153163e-01,4.553828171599304531e-01
1.187584621903297055e-01,5.178102253109557740e-01,3.994020555308072651e-02
2.471179359266455489e-01,-2.023561577957631030e-01,-1.108322573258980343e-02
-3.520435837004021185e-01,-3.252956495428249717e-02,7.184759964286008445e-03
-7.739781864371046982e-01,-9.915805022254369216e-01,1.882872131108209279e+00
1.300909197954429608e-01,7.569916096361579694e-01,1.543699224545865001e-01
-9.473455505110150998e-01,-2.074116510498793531e-01,4.831156123306669103e-01
2.160382175169106578e-01,-2.387376535681180467e-01,-1.145870534079143459e-02
7.974474321235593965e-01,2.293098375350173246e-01,2.346999637211057976e-01
4.473111508285751992e-01,4.216910022910056455e-01,9.020885440399670219e-02
9.307130815751789576e-01,-8.806312982899755504e-02,2.989105181004271805e-01
-8.782411035020261103e-01,7.493025321469535260e-01,3.876208563615965996e-01
-8.514275192264986192e-01,7.604227070052933524e-01,3.484178231508502366e-01
-3.935165825895996505e-01,1.653427511892500146e-01,-9.919128010662124975e-03
6.945449053199277412e-01,-8.010358717860248667e-01,1.928779208431788961e-01
-5.663541851054840759e-01,5.636280352417648576e-01,-4.783172278318034015e-03
-4.528400345166574414e-01,-7.384147143620891640e-01,3.008426964896177558e-01
-2.397869976085833521e-01,2.589934718555715332e-01,-1.343408704991220018e-02
1.935685185663962304e-01,-9.792323296203366834e-01,3.755216153568406434e-01
9.333051760159927213e-01,-9.377739369321791418e-01,1.124775941917738553e+00
5.630217908215411349e-01,5.327270772078034344e-01,1.976629277482130076e-01
4.689768220535779353e-01,1.850248427839020771e-01,4.110876239568730939e-02
-7.179082924792821174e-01,-1.740942446122861753e-02,9.373725222380277500e-02
-9.396911690289957431e-01,4.415476263829773984e-01,2.851782192849370290e-01
-2.842757444620909180e-01,8.551017041960145004e-01,1.466851045315236413e-01
-5.963657848781900306e-01,-6.968618000609276830e-01,3.817431836399538536e-01
-7.696985500283426429e-01,9.738973931868115663e-01,7.181272930568880497e-01
-5.154971065844347056e-01,3.840752587743863078e-01,-2.067208202910505652e-02
-7.524384957314331768e-01,3.592322978500872566e-03,1.108382026012327409e-01
5.312819654066405217e-01,-6.133116084756258246e-01,5.348544794802464943e-04
6.733262692561474694e-01,-4.030284621626576413e-01,1.203316729359242901e-02
-5.927234839727428817e-01,-8.176704072842488902e-01,5.876665668990670444e-01
2.663051817783994579e-01,8.432299738764856833e-01,3.159381032136654999e-01
8.196732428496900091e-01,4.268668761986540439e-01,3.963605239837631466e-01
7.080012702723585960e-01,7.506623194077446382e-01,6.422484554517844391e-01
-6.785143525089656347e-01,6.923606626408429499e-02,5.443078694478456492e-02
-8.351713986993876127e-01,-3.198520981647730022e-01,3.380143512375171633e-01
6.554927154844776283e-01,9.594743128466851623e-01,1.213304106390722392e+00
6.765589393173394583e-01,5.157477017098410776e-01,2.808065392583420361e-01
-2.346598058201063708e-01,9.428617494226205764e-01,2.874027644880504107e-01
-7.666765005092364138e-01,8.586555910113837786e-01,3.724513326791983325e-01
-7.160597653809996910e-01,6.054603012059935896e-01,6.244666954569986356e-02
3.245841143309124988e-02,-4.479857023963393914e-01,7.214512952342027469e-03
5.992543207887834900e-01,3.281248826474760794e-01,1.210396332818250154e-01
2.952747562319693042e-01,2.256716654659329802e-01,2.179882935891961498e-02
3.392160032340298947e-01,-5.350558068221384911e-01,-1.651827663154228909e-02
2.402248617643449879e-01,-6.009061698651076977e-01,3.204273890575834102e-03
4.617047523731512282e-01,7.811302784695808299e-01,3.658148423745701261e-01
-9.380112609574347005e-01,-5.166695533873166823e-01,8.061512132842010292e-01
2.513112206216852051e-01,8.650192640653928677e-01,3.417411723935687151e-01
-1.849005965969279242e-01,4.271928681630576818e-01,-1.071301773926294429e-02
7.212761494960151509e-02,-6.491522208651021586e-01,4.222760872082735595e-02
4.387964599442417679e-02,6.914489314958645050e-01,8.545128747022751048e-02
-8.384712053641851792e-01,-7.762877111267707519e-01,1.066002005016551957e+00
-3.546023269923852528e-01,3.163468752143923091e-01,-2.071562553559774811e-02
-6.427326753824775807e-01,-9.811445695891851670e-01,1.291253790705068072e+00
1.559088850107070989e-01,-6.837483406989834922e-01,4.092834088664215608e-02
-1.851590715769630968e-01,4.809128279486745150e-01,-7.608069820499988554e-03
7.131878684004027136e-01,-5.259985303625671627e-01,3.924018595626495992e-02
-1.091305461236207197e-01,2.237753052904432050e-01,-5.462215363336132314e-03
8.763388666770139945e-01,-3.334436652798264955e-01,1.698768057416844834e-01
8.893084182629344969e-01,3.835720816975061176e-01,4.930418678972400270e-01
8.498210856805177293e-02,6.518435218065592451e-01,7.616092456013205669e-02
-9.668044341796471208e-01,6.575395819829914501e-01,4.964310777907398609e-01
7.785112680133086105e-01,-8.783841114797912297e-01,4.359097030928393846e-01
2.516447568848749761e-01,-4.659958708186473508e-01,-1.516136648349400776e-02
-6.552944725481539834e-01,-1.895952455798519676e-01,1.054754223209947994e-01
-7.996368838671266133e-01,8.369737166055821742e-01,3.836145446832345818e-01
-9.910199922017846053e-01,7.106167604269797433e-01,6.645450110168439339e-01
9.115528827222187935e-01,5.297551126711477210e-01,7.389321745323603752e-01
2.451513081102549840e-01,-3.141195909045459977e-01,-1.565151354692989258e-02
5.823024402271883559e-01,-2.683775402880945737e-01,-3.651840884698618565e-03
7.592098173703518693e-01,-3.247917314362189778e-01,5.842867203347561905e-02
2.120732744487183741e-01,9.692291052394925721e-01,5.460852331322316733e-01
4.505986319930022077e-01,-2.097092607764494687e-01,-1.206480040821776741e-02
-4.978114502280803766e-01,3.520338590347076302e-01,-2.061440725592088644e-02
4.977981156575888022e-01,-7.274964682403048943e-01,4.288508976014236695e-02
2.002946546107409187e-01,1.867058977467537240e-01,1.080614710816973564e-02
-6.563188462143272339e-01,-5.791411327572710821e-01,3.149209734574107133e-01
-1.090551635148857557e-01,1.327234586310943598e-02,-3.279407337072592628e-04
-3.748134268030374194e-01,9.478364753363675010e-01,2.918285216236830570e-01
-3.900786612355389149e-01,2.332872897158704273e-01,-1.574481592360278681e-02
4.864181026988865231e-01,3.843989892850869783e-01,9.177373520935111495e-02
-2.114752260726231459e-01,2.737394247095361610e-01,-1.246610361496730199e-02
3.700461908932632937e-01,4.255485465546029467e-01,6.899760595038076372e-02
2.011726260789155063e-01,-4.063207082186792718e-01,-1.283931312673439532e-02
2.799996320170148323e-01,-1.918788991613271655e-01,-1.148788119391729555e-02
2.024553487548150787e-01,-5.710940917909252956e-01,1.768787894257595021e-03
3.795389928238144250e-01,-1.908714166240699228e-02,3.653418979847684617e-03
-1.834054425902387209e-02,-1.302608795980819689e-01,6.765490496518144830e-04
-7.216054138535517026e-01,4.425964120056440354e-01,3.452520077893459632e-02
2.071216315922050910e-01,-2.483830290727251366e-01,-1.137545710318068823e-02
-5.361643482804485661e-01,-9.457173627279329420e-01,8.697188108556820341e-01
-6.549236114600829328e-01,-6.352710184508092439e-02,7.249460731495344090e-02
5.916797909585829185e-01,1.244743721162833161e-01,6.165432537393771006e-02
2.477378835766352871e-01,4.936420936101244550e-01,5.885663397561836929e-02
-6.901202318816841430e-01,-4.992449234441911354e-01,2.819669185582289184e-01
1.286323130023565575e-01,7.742611210432666091e-01,1.688938714983528600e-01
3.433353603707800517e-01,9.287263927039188793e-01,5.504341488298527540e-01
