8.083372032594715595e-01,2.954741560804574618e-02,8.074020042555367649e-01
6.793944902445081535e-01,9.946174389852763253e-01,9.947007679529821234e-01
2.065918280884796454e-01,5.052503066238065443e-01,3.191310746996613990e-01
5.231929532024647278e-01,8.350239546507857158e-01,8.095712812148921911e-01
9.634497070847887201e-01,9.456051584048696945e-02,9.569367039527164609e-01
4.150143930662675285e-02,9.273655741967068433e-02,4.234601678527435964e-02
5.804451728428721147e-01,3.714110026884400728e-01,5.851499156448446426e-01
3.318324809575701195e-01,9.447374245327012643e-01,9.075953563222466380e-01
4.763716274467402201e-01,1.030714985675177386e-01,4.757034075485246372e-01
9.508561801805803793e-02,2.055237227392292532e-01,1.034515358831023246e-01
1.887107540784447313e-01,1.033069020822208195e-02,1.888959536171833098e-01
1.441900864159024742e-01,2.168674290503562752e-01,1.533476649713733098e-01
3.538800300605395854e-01,8.515499775303123631e-01,7.731060997516392419e-01
9.205297401655174738e-01,1.604810661956798112e-01,9.021270959641959353e-01
5.360693960442167727e-01,1.133087762437496870e-01,5.341260987722982190e-01
5.094957483950113275e-01,7.542777955157087266e-01,7.278377567912521773e-01
8.238801671362561141e-02,5.260408496575491588e-01,2.230229241610738322e-01
4.190608799990589439e-01,8.409964210467280044e-02,4.187486351440575238e-01
8.547009606935612736e-01,1.492051108195093789e-01,8.432704211025147112e-01
6.409537005573718860e-01,3.502203325478241425e-01,6.338016926039733434e-01
1.619991982873468794e-01,3.007159889182422496e-01,1.864260623301194630e-01
7.363186741301446236e-01,9.649928727195059563e-01,9.707938318858382321e-01
2.087031246196839884e-01,2.414527454401582673e-02,2.086590186870786734e-01
9.500343346689847923e-01,6.150672695833192538e-01,8.701170114761495045e-01
8.457894926904789834e-01,2.024049675788569536e-01,8.245294866714567572e-01
2.118835751620684604e-02,7.295876028716669071e-01,4.038867669417018913e-01
9.851633562280088796e-01,1.834557334133337658e-01,9.589703180001368787e-01
8.456896093334854703e-01,8.833212405086746655e-01,9.237754973727994035e-01
4.111812145351337877e-01,1.620012140507882670e-01,4.105864197563289242e-01
6.231370314439952374e-01,1.789364751235288375e-01,6.171172239216580202e-01
2.888362234386053773e-01,9.471776915289620291e-02,2.890253362723796404e-01
8.761415590616319360e-01,8.068520157520335800e-01,8.917893004741981322e-01
5.835692481957104327e-01,7.410024278663726038e-01,7.508854117912399095e-01
6.493843272259746113e-01,8.153994618392710336e-01,8.325367138947401546e-01
8.698386437927140280e-01,9.355430379431227683e-01,9.597014248065767195e-01
9.257562992764581944e-01,9.387370683704558960e-01,9.656101497020453950e-01
6.768926630998045590e-01,6.855336344686231431e-01,7.578780525446985328e-01
6.366533468003331420e-01,9.062517930767757246e-01,9.067568136747351515e-01
3.664109866186902043e-01,8.673108190180893740e-01,7.994091470428922319e-01
6.612011794240683082e-01,5.126768536859904746e-02,6.606266271657944555e-01
1.797118102908644710e-01,4.201338060899977300e-01,2.462294687324465270e-01
9.819412470365207479e-02,2.054419557621023351e-02,9.830292121989028797e-02
6.250224529778102278e-01,3.936013762662885496e-01,6.258962845544011611e-01
5.830063887682515045e-01,5.383045608234223733e-01,6.308155968927195989e-01
6.269057796896992940e-01,5.165266906111084522e-01,6.561035820469351965e-01
8.568859336094208912e-01,3.450340447119487619e-01,8.147312954597399903e-01
5.983299146460236972e-01,3.087893252717772707e-01,5.942048610966144118e-01
7.044935182437210841e-01,2.224024800602242280e-01,6.916688149109546657e-01
6.230358182118322929e-02,2.652820307304909475e-01,8.057323716168768302e-02
9.371072430652265250e-01,7.159251916922496628e-01,8.780252296116365374e-01
1.737021779980982839e-01,1.760807074956978191e-01,1.782426828496913307e-01
6.448230485573415161e-01,6.944885769496441652e-01,7.466047269121673935e-01
7.952397996180775586e-01,6.913946252808409465e-01,8.178478876805675979e-01
7.660125077773249913e-02,4.587389194886011268e-01,1.703695194590562068e-01
2.081227139877949162e-01,5.465738827721794424e-01,3.496103155538911045e-01
5.273229034392579173e-01,1.994013462531694092e-01,5.246393018000866659e-01
3.284877845006077823e-01,2.098908575735168869e-01,3.322340757766356623e-01
3.367323103771165949e-01,9.924014024363199127e-01,9.872453380304903048e-01
1.088421573291676880e-01,2.860705578875997190e-01,1.311399084250600977e-01
3.184339305337655635e-01,1.890483115951446802e-02,3.185707054071385547e-01
3.791984343059353613e-01,7.881371647989054985e-02,3.787983395450278956e-01
5.768372160740581345e-01,4.288252239140966093e-02,5.758313014832829868e-01
9.419067494929436180e-01,7.320664342651507228e-01,8.857514716386225562e-01
9.163306318317461230e-01,4.739473196936749844e-01,8.507909140176150853e-01
7.502956333323199667e-01,6.421466542531970578e-01,7.754060083018572413e-01
6.083063730681296244e-01,6.823059884921272022e-01,7.225534428670764564e-01
8.999257514818267412e-01,6.362207104452420880e-01,8.484184084342827337e-01
4.559182354341124732e-01,8.591690429261747974e-01,8.164896954251101846e-01
2.523753095339189567e-01,8.986572935961114617e-01,8.126610089148390559e-01
2.611906693788136335e-01,1.195228100914740299e-01,2.621511795274582557e-01
8.358774539207107779e-01,2.780702891229479556e-01,8.046284715450783276e-01
4.446907229590850719e-01,4.782197257754075004e-01,5.034016884889666033e-01
4.696028135217276134e-01,1.812653664562567934e-01,4.687622447211527432e-01
8.275664963201886382e-01,9.866500837954282899e-01,9.893654852572275615e-01
3.461195038990487749e-01,8.747593342064959865e-01,8.019628772308234899e-01
9.821813468696241056e-01,5.069717040182908363e-02,9.802654551790753734e-01
4.318852924827795148e-01,5.083516227138282773e-01,5.072003476818580658e-01
7.082670029049265015e-01,2.692630728694710429e-01,6.924814523180695680e-01
7.459122469618295614e-02,2.871646277963767480e-01,9.764047680323498235e-02
1.942159509022428621e-01,4.508080446792199769e-01,2.747821034837828469e-01
3.334430521788973589e-01,1.023494573779725192e-01,3.334748810635837502e-01
9.282713788466925298e-01,1.944516032319806298e-01,9.022624207061464841e-01
8.645510403599198090e-01,6.104861462563526686e-02,8.607571712753865345e-01
1.985308134432650640e-02,8.380425231715219470e-01,6.002515323593012875e-01
5.446162110954723135e-01,6.259729195870293861e-01,6.509588776852863745e-01
1.916715563670322586e-01,4.414678655681014696e-02,1.916991558372336257e-01
7.667564698588431593e-01,2.770658855555980793e-01,7.430125080251882563e-01
8.951849585482851701e-01,7.674133225084076582e-01,8.817686363771174429e-01
5.593792310951648528e-01,7.589051126554778870e-01,7.537680450153834144e-01
6.235589679633227744e-01,3.988219211021184485e-01,6.256060782886253557e-01
3.239782081497989408e-01,4.837352175228587514e-01,4.065586007871448415e-01
1.130109067814476509e-01,4.209748887281539176e-03,1.131672861673598124e-01
5.650454598977214804e-01,8.784958048180789847e-01,8.670407606614943807e-01
2.632722474449245009e-02,3.962941744750603235e-01,8.810953355332458437e-02
6.080191087584553289e-01,3.806311732159409766e-01,6.104085844826619978e-01
8.987237160617796983e-01,6.146549187675086623e-01,8.456007214922057758e-01
7.236555754142875996e-01,7.108455011455028227e-01,7.944492130898997972e-01
9.653565407875894788e-01,4.559684350855012225e-01,8.821854810311245965e-01
6.087944824898694485e-02,8.746512660734767630e-01,6.959646421135777805e-01
7.428624038675069041e-02,8.802113535026466762e-01,7.158755622885162317e-01
3.032417087052001747e-01,5.826713755946250073e-01,4.549041361793246252e-01
8.472724526599638706e-01,9.948206410698756663e-02,8.406712416655327536e-01
2.168229074472579621e-01,7.818140176208824288e-01,6.146492380196516558e-01
2.735799827416712793e-01,1.307926428189554180e-01,2.747395022312055790e-01
3.801065011957083239e-01,6.294967359277857666e-01,5.471590920335992481e-01
5.967842592831981152e-01,1.038383518983165832e-02,5.960864638043590347e-01
9.666525880079963606e-01,3.111303153391042908e-02,9.652781910153975797e-01
